filename,location_label,bbox,wifi_timestamp
keyframe_1780237824697.jpg,Unlabeled,"[1805, 2509, 2438, 3263]",1780239222838
keyframe_1780239242678.jpg,Room 1,"[531, 1621, 1020, 1909]",1780239241310
keyframe_1780239242678.jpg,Room 1,"[1706, 1120, 2142, 1745]",1780239241310
keyframe_1780239242678.jpg,Room 1,"[741, 1465, 1568, 2743]",1780239241310
keyframe_1780239242678.jpg,Room 1,"[0, 997, 790, 1780]",1780239241310
keyframe_1780239242678.jpg,Room 1,"[598, 1090, 1244, 1528]",1780239241310
keyframe_1780239242678.jpg,Room 1,"[2252, 452, 2446, 1394]",1780239241310
keyframe_1780239242678.jpg,Room 1,"[1484, 1226, 1761, 2001]",1780239241310
keyframe_1780239242678.jpg,Room 1,"[12, 1137, 642, 1767]",1780239241310
keyframe_1780239242678.jpg,Room 1,"[0, 2724, 309, 3262]",1780239241310
keyframe_1780239228502.jpg,Room 1,"[1437, 1280, 1955, 1745]",1780239232090
keyframe_1780239228502.jpg,Room 1,"[304, 1353, 573, 1595]",1780239232090
keyframe_1780239237393.jpg,Room 1,"[1687, 1759, 1826, 1855]",1780239241310
keyframe_1780239237393.jpg,Room 1,"[576, 1609, 1492, 3027]",1780239241310
keyframe_1780239237393.jpg,Room 1,"[1124, 1606, 1589, 1781]",1780239241310
keyframe_1780239237393.jpg,Room 1,"[1074, 1025, 1765, 1629]",1780239241310
keyframe_1780239237393.jpg,Room 1,"[1586, 485, 2448, 1077]",1780239241310
keyframe_1780239237393.jpg,Room 1,"[1724, 1103, 2446, 1882]",1780239241310
keyframe_1780239237393.jpg,Room 1,"[574, 1605, 1876, 3033]",1780239241310
keyframe_1780239237393.jpg,Room 1,"[1573, 604, 2347, 1069]",1780239241310
keyframe_1780239237393.jpg,Room 1,"[0, 1216, 548, 2370]",1780239241310
keyframe_1780237819338.jpg,Unlabeled,"[682, 1581, 1485, 2987]",1780239222838
keyframe_1780237819338.jpg,Unlabeled,"[1427, 1669, 1826, 1832]",1780239222838
keyframe_1780237819338.jpg,Unlabeled,"[251, 761, 636, 1150]",1780239222838
keyframe_1780237819338.jpg,Unlabeled,"[1937, 1347, 2446, 2038]",1780239222838
keyframe_1780237819338.jpg,Unlabeled,"[2072, 2303, 2448, 2428]",1780239222838
keyframe_1780237819338.jpg,Unlabeled,"[1528, 1301, 1955, 1759]",1780239222838
keyframe_1780237819338.jpg,Unlabeled,"[1861, 823, 1990, 927]",1780239222838
keyframe_1780239221730.jpg,Room 1,"[0, 1485, 639, 1789]",1780239222838
keyframe_1780239221730.jpg,Room 1,"[787, 1307, 1174, 1471]",1780239222838
keyframe_1780239221730.jpg,Room 1,"[1, 1477, 1044, 3228]",1780239222838
keyframe_1780239221730.jpg,Room 1,"[0, 1170, 645, 1800]",1780239222838
keyframe_1780239221730.jpg,Room 1,"[557, 1441, 762, 1526]",1780239222838
keyframe_1780239221730.jpg,Room 1,"[0, 1357, 645, 1811]",1780239222838
keyframe_1780239221730.jpg,Room 1,"[0, 1173, 276, 1571]",1780239222838
keyframe_1780239266335.jpg,Room 1,"[1009, 1455, 1183, 1972]",1780239250705
keyframe_1780239266335.jpg,Room 1,"[586, 1666, 992, 2100]",1780239250705
keyframe_1780239266335.jpg,Room 1,"[1998, 1114, 2446, 1546]",1780239250705
keyframe_1780239266335.jpg,Room 1,"[1628, 2043, 2446, 2744]",1780239250705
keyframe_1780239266335.jpg,Room 1,"[1630, 2042, 2448, 3252]",1780239250705
keyframe_1780239266335.jpg,Room 1,"[924, 2182, 1620, 3236]",1780239250705
keyframe_1780237798015.jpg,Unlabeled,"[621, 1629, 1209, 2504]",1780239222838
manual_1780239239819.jpg,Room 1,"[968, 2039, 1203, 2229]",1780239241310
manual_1780239239819.jpg,Room 1,"[0, 1845, 802, 2171]",1780239241310
manual_1780239239819.jpg,Room 1,"[0, 964, 932, 1730]",1780239241310
manual_1780239239819.jpg,Room 1,"[230, 1, 2119, 907]",1780239241310
manual_1780239239819.jpg,Room 1,"[900, 1040, 2271, 2103]",1780239241310
manual_1780239239819.jpg,Room 1,"[440, 11, 2101, 901]",1780239241310
keyframe_1780239296574.jpg,Room 1,"[849, 1434, 1502, 1803]",1780239250705
keyframe_1780239296574.jpg,Room 1,"[1207, 1811, 1387, 1931]",1780239250705
keyframe_1780239296574.jpg,Room 1,"[2126, 0, 2439, 141]",1780239250705
keyframe_1780239296574.jpg,Room 1,"[1952, 1726, 2446, 2086]",1780239250705
keyframe_1780237794410.jpg,Unlabeled,"[1, 9, 868, 2002]",1780239222838
keyframe_1780237802916.jpg,Unlabeled,"[8, 1612, 903, 3033]",1780239222838
keyframe_1780237802916.jpg,Unlabeled,"[2054, 1899, 2447, 2853]",1780239222838
keyframe_1780237802916.jpg,Unlabeled,"[557, 1131, 822, 1315]",1780239222838
keyframe_1780237802916.jpg,Unlabeled,"[0, 2672, 503, 3262]",1780239222838
keyframe_1780237802916.jpg,Unlabeled,"[1073, 1324, 1421, 1878]",1780239222838
keyframe_1780237802916.jpg,Unlabeled,"[280, 1289, 432, 1457]",1780239222838
keyframe_1780237802916.jpg,Unlabeled,"[1512, 1591, 1994, 2589]",1780239222838
keyframe_1780237802916.jpg,Unlabeled,"[1555, 1540, 2447, 2594]",1780239222838
keyframe_1780237802916.jpg,Unlabeled,"[731, 1246, 1065, 1470]",1780239222838
keyframe_1780237802916.jpg,Unlabeled,"[1424, 1241, 1679, 1845]",1780239222838
keyframe_1780237802916.jpg,Unlabeled,"[284, 1207, 448, 1458]",1780239222838
keyframe_1780237802916.jpg,Unlabeled,"[821, 1115, 881, 1264]",1780239222838
keyframe_1780237802916.jpg,Unlabeled,"[1612, 1547, 2439, 1850]",1780239222838
keyframe_1780239224305.jpg,Room 1,"[932, 1172, 2281, 2174]",1780239222838
keyframe_1780239224305.jpg,Room 1,"[1606, 1718, 2446, 2870]",1780239222838
keyframe_1780239219669.jpg,Room 1,"[1473, 0, 1920, 670]",1780239222838
keyframe_1780239219669.jpg,Room 1,"[2040, 1, 2446, 432]",1780239222838
keyframe_1780237762580.jpg,Unlabeled,"[1782, 1114, 2334, 1495]",1780239222838
keyframe_1780237762580.jpg,Unlabeled,"[2064, 1470, 2446, 2515]",1780239222838
keyframe_1780237809248.jpg,Unlabeled,"[1537, 1143, 1804, 1627]",1780239222838
keyframe_1780237809248.jpg,Unlabeled,"[1702, 1439, 2296, 2343]",1780239222838
keyframe_1780237809248.jpg,Unlabeled,"[2164, 1955, 2446, 2919]",1780239222838
keyframe_1780237809248.jpg,Unlabeled,"[2070, 1523, 2347, 1672]",1780239222838
keyframe_1780237809248.jpg,Unlabeled,"[1419, 809, 1586, 985]",1780239222838
keyframe_1780237809248.jpg,Unlabeled,"[2119, 1957, 2446, 3152]",1780239222838
keyframe_1780237809248.jpg,Unlabeled,"[0, 1599, 359, 2331]",1780239222838
keyframe_1780237809248.jpg,Unlabeled,"[1991, 1193, 2394, 1562]",1780239222838
keyframe_1780237809248.jpg,Unlabeled,"[719, 1062, 908, 1241]",1780239222838
keyframe_1780237846211.jpg,Unlabeled,"[1019, 1787, 1804, 3143]",1780239222838
keyframe_1780237846211.jpg,Unlabeled,"[1096, 1029, 1215, 1388]",1780239222838
keyframe_1780237846211.jpg,Unlabeled,"[824, 1120, 1063, 1382]",1780239222838
keyframe_1780237846211.jpg,Unlabeled,"[1812, 1185, 1899, 1438]",1780239222838
keyframe_1780237846211.jpg,Unlabeled,"[1611, 1177, 1747, 1424]",1780239222838
keyframe_1780237846211.jpg,Unlabeled,"[846, 1127, 1007, 1386]",1780239222838
keyframe_1780239250080.jpg,Room 1,"[568, 1821, 766, 2113]",1780239250705
keyframe_1780239250080.jpg,Room 1,"[815, 1766, 963, 2143]",1780239250705
keyframe_1780239250080.jpg,Room 1,"[0, 1274, 360, 2036]",1780239250705
keyframe_1780239272592.jpg,Room 1,"[540, 1593, 756, 2158]",1780239250705
keyframe_1780239272592.jpg,Room 1,"[215, 1770, 1747, 3245]",1780239250705
keyframe_1780239272592.jpg,Room 1,"[1508, 1854, 2446, 3262]",1780239250705
keyframe_1780239247924.jpg,Room 1,"[0, 1332, 817, 3166]",1780239250705
keyframe_1780237779820.jpg,Unlabeled,"[0, 1695, 699, 2911]",1780239222838
keyframe_1780237779820.jpg,Unlabeled,"[103, 1061, 779, 1518]",1780239222838
keyframe_1780237779820.jpg,Unlabeled,"[787, 1634, 900, 1709]",1780239222838
keyframe_1780237779820.jpg,Unlabeled,"[229, 1555, 698, 1692]",1780239222838
keyframe_1780237779820.jpg,Unlabeled,"[761, 1094, 1316, 1655]",1780239222838
keyframe_1780237779820.jpg,Unlabeled,"[827, 1752, 1267, 1881]",1780239222838
keyframe_1780239236878.jpg,Room 1,"[0, 1331, 549, 2145]",1780239241310
keyframe_1780239236878.jpg,Room 1,"[1846, 1113, 2446, 1727]",1780239241310
keyframe_1780239236878.jpg,Room 1,"[896, 1583, 1690, 2777]",1780239241310
keyframe_1780239236878.jpg,Room 1,"[1268, 1086, 1856, 1552]",1780239241310
keyframe_1780239236878.jpg,Room 1,"[1358, 1553, 1736, 1699]",1780239241310
keyframe_1780239236878.jpg,Room 1,"[1827, 1668, 1945, 1751]",1780239241310
keyframe_1780239236878.jpg,Room 1,"[1679, 491, 2447, 1094]",1780239241310
keyframe_1780239236878.jpg,Room 1,"[1870, 1789, 2415, 1989]",1780239241310
keyframe_1780239236878.jpg,Room 1,"[4, 1013, 897, 1497]",1780239241310
keyframe_1780239263702.jpg,Room 1,"[0, 2031, 1015, 3261]",1780239250705
keyframe_1780239263702.jpg,Room 1,"[1737, 1643, 2146, 2323]",1780239250705
keyframe_1780239263702.jpg,Room 1,"[1007, 1229, 1333, 1474]",1780239250705
keyframe_1780239263702.jpg,Room 1,"[2158, 2172, 2445, 3260]",1780239250705
keyframe_1780239263702.jpg,Room 1,"[437, 1480, 631, 1735]",1780239250705
keyframe_1780239263702.jpg,Room 1,"[1214, 1400, 1633, 1710]",1780239250705
keyframe_1780239263702.jpg,Room 1,"[1223, 1982, 1550, 2685]",1780239250705
keyframe_1780239263702.jpg,Room 1,"[1335, 1231, 1408, 1425]",1780239250705
keyframe_1780239263702.jpg,Room 1,"[593, 1363, 703, 1670]",1780239250705
keyframe_1780239263702.jpg,Room 1,"[905, 1687, 1555, 2679]",1780239250705
keyframe_1780239263702.jpg,Room 1,"[2161, 2168, 2446, 2626]",1780239250705
keyframe_1780237791797.jpg,Unlabeled,"[0, 1015, 804, 2675]",1780239222838
keyframe_1780237843579.jpg,Unlabeled,"[767, 1262, 1232, 1986]",1780239222838
keyframe_1780237843579.jpg,Unlabeled,"[1651, 1500, 2446, 2901]",1780239222838
keyframe_1780237843579.jpg,Unlabeled,"[1435, 1265, 2408, 2084]",1780239222838
keyframe_1780237843579.jpg,Unlabeled,"[1652, 1973, 2448, 2899]",1780239222838
keyframe_1780237843579.jpg,Unlabeled,"[0, 1434, 316, 2459]",1780239222838
keyframe_1780237843579.jpg,Unlabeled,"[644, 921, 762, 1082]",1780239222838
keyframe_1780237843579.jpg,Unlabeled,"[220, 1057, 1569, 1875]",1780239222838
keyframe_1780237843579.jpg,Unlabeled,"[1457, 1267, 2425, 2458]",1780239222838
keyframe_1780237796012.jpg,Unlabeled,"[973, 1649, 1473, 2483]",1780239222838
keyframe_1780237777207.jpg,Unlabeled,"[564, 1268, 878, 1938]",1780239222838
keyframe_1780237777207.jpg,Unlabeled,"[512, 928, 1185, 1270]",1780239222838
keyframe_1780237777207.jpg,Unlabeled,"[698, 593, 1160, 936]",1780239222838
keyframe_1780237770742.jpg,Unlabeled,"[945, 2040, 1606, 2701]",1780239222838
keyframe_1780237813005.jpg,Unlabeled,"[1550, 1203, 2052, 2033]",1780239222838
keyframe_1780237813005.jpg,Unlabeled,"[2105, 996, 2446, 1361]",1780239222838
keyframe_1780237813005.jpg,Unlabeled,"[1313, 664, 1571, 945]",1780239222838
keyframe_1780237813005.jpg,Unlabeled,"[2151, 1427, 2447, 2915]",1780239222838
keyframe_1780237813005.jpg,Unlabeled,"[248, 1139, 782, 2221]",1780239222838
keyframe_1780237813005.jpg,Unlabeled,"[0, 1824, 365, 2934]",1780239222838
keyframe_1780237813005.jpg,Unlabeled,"[2202, 1414, 2446, 2435]",1780239222838
keyframe_1780237813005.jpg,Unlabeled,"[1543, 1221, 1848, 2039]",1780239222838
keyframe_1780239229018.jpg,Room 1,"[1479, 1409, 2049, 1927]",1780239232090
keyframe_1780239229018.jpg,Room 1,"[30, 1615, 396, 1917]",1780239232090
keyframe_1780239229018.jpg,Room 1,"[2260, 115, 2411, 339]",1780239232090
keyframe_1780239235810.jpg,Room 1,"[1334, 1358, 1942, 2259]",1780239232090
keyframe_1780239235810.jpg,Room 1,"[1594, 928, 2446, 1380]",1780239232090
keyframe_1780239235810.jpg,Room 1,"[415, 1162, 981, 1816]",1780239232090
keyframe_1780239244757.jpg,Room 1,"[1247, 1004, 1794, 1823]",1780239241310
keyframe_1780239244757.jpg,Room 1,"[0, 1861, 556, 3250]",1780239241310
keyframe_1780239244757.jpg,Room 1,"[668, 1160, 1274, 2312]",1780239241310
keyframe_1780237813559.jpg,Unlabeled,"[1672, 1282, 2280, 2252]",1780239222838
keyframe_1780237813559.jpg,Unlabeled,"[1402, 690, 1683, 994]",1780239222838
keyframe_1780237813559.jpg,Unlabeled,"[179, 1251, 789, 2487]",1780239222838
keyframe_1780237813559.jpg,Unlabeled,"[192, 1245, 1054, 2489]",1780239222838
keyframe_1780237763666.jpg,Unlabeled,"[1808, 952, 2448, 1396]",1780239222838
keyframe_1780237763666.jpg,Unlabeled,"[2199, 1369, 2447, 2623]",1780239222838
keyframe_1780237763666.jpg,Unlabeled,"[1273, 915, 1776, 1563]",1780239222838
keyframe_1780237763666.jpg,Unlabeled,"[1664, 1048, 1784, 1130]",1780239222838
keyframe_1780237763666.jpg,Unlabeled,"[1660, 1352, 2119, 1525]",1780239222838
keyframe_1780237763666.jpg,Unlabeled,"[189, 1632, 555, 2698]",1780239222838
keyframe_1780237785485.jpg,Unlabeled,"[736, 1135, 1919, 1878]",1780239222838
keyframe_1780237785485.jpg,Unlabeled,"[791, 2073, 1942, 2438]",1780239222838
keyframe_1780237785485.jpg,Unlabeled,"[1958, 1199, 2445, 2125]",1780239222838
keyframe_1780237785485.jpg,Unlabeled,"[2038, 2442, 2249, 2705]",1780239222838
keyframe_1780237785485.jpg,Unlabeled,"[0, 86, 248, 297]",1780239222838
keyframe_1780239260554.jpg,Room 1,"[1946, 954, 2446, 1587]",1780239250705
keyframe_1780239260554.jpg,Room 1,"[1210, 616, 1512, 1090]",1780239250705
keyframe_1780239260554.jpg,Room 1,"[1574, 799, 1943, 1484]",1780239250705
keyframe_1780239260554.jpg,Room 1,"[718, 903, 1157, 1527]",1780239250705
keyframe_1780239260554.jpg,Room 1,"[792, 437, 1000, 667]",1780239250705
keyframe_1780239260554.jpg,Room 1,"[340, 1570, 1009, 2360]",1780239250705
keyframe_1780239260554.jpg,Room 1,"[151, 1238, 1043, 2364]",1780239250705
keyframe_1780239260554.jpg,Room 1,"[608, 1347, 1058, 1992]",1780239250705
keyframe_1780239260554.jpg,Room 1,"[1589, 772, 2447, 1549]",1780239250705
keyframe_1780239260554.jpg,Room 1,"[851, 664, 1141, 911]",1780239250705
keyframe_1780239260554.jpg,Room 1,"[653, 500, 842, 707]",1780239250705
keyframe_1780239264732.jpg,Room 1,"[1277, 1936, 2102, 3261]",1780239250705
keyframe_1780239264732.jpg,Room 1,"[763, 1503, 906, 1928]",1780239250705
keyframe_1780239264732.jpg,Room 1,"[1444, 1264, 1884, 1607]",1780239250705
keyframe_1780239264732.jpg,Room 1,"[533, 1669, 781, 2027]",1780239250705
keyframe_1780239264732.jpg,Room 1,"[1, 2598, 382, 3261]",1780239250705
keyframe_1780239264732.jpg,Room 1,"[1273, 1937, 1957, 2431]",1780239250705
keyframe_1780239264732.jpg,Room 1,"[1691, 1503, 2372, 1963]",1780239250705
keyframe_1780239264732.jpg,Room 1,"[1876, 1281, 1973, 1545]",1780239250705
keyframe_1780237845125.jpg,Unlabeled,"[1240, 1255, 1921, 2325]",1780239222838
keyframe_1780237845125.jpg,Unlabeled,"[1123, 742, 1287, 967]",1780239222838
keyframe_1780237845125.jpg,Unlabeled,"[1342, 653, 1440, 969]",1780239222838
keyframe_1780237845125.jpg,Unlabeled,"[1929, 778, 2036, 1011]",1780239222838
keyframe_1780237845125.jpg,Unlabeled,"[31, 1032, 620, 1741]",1780239222838
keyframe_1780237845125.jpg,Unlabeled,"[14, 1021, 641, 2036]",1780239222838
keyframe_1780237845125.jpg,Unlabeled,"[1781, 778, 1897, 1003]",1780239222838
keyframe_1780237768492.jpg,Unlabeled,"[1535, 630, 1774, 929]",1780239222838
keyframe_1780237768492.jpg,Unlabeled,"[1200, 1713, 1641, 2126]",1780239222838
keyframe_1780239245272.jpg,Room 1,"[1049, 963, 1675, 1847]",1780239241310
keyframe_1780239245272.jpg,Room 1,"[337, 1262, 1076, 2457]",1780239241310
keyframe_1780239245272.jpg,Room 1,"[0, 421, 262, 553]",1780239241310
keyframe_1780239245272.jpg,Room 1,"[0, 1192, 465, 3063]",1780239241310
keyframe_1780237836121.jpg,Unlabeled,"[1439, 1185, 2004, 1919]",1780239222838
keyframe_1780237836121.jpg,Unlabeled,"[307, 1387, 663, 2440]",1780239222838
keyframe_1780237836121.jpg,Unlabeled,"[1812, 1364, 2448, 2450]",1780239222838
keyframe_1780237836121.jpg,Unlabeled,"[1016, 1210, 1292, 1667]",1780239222838
keyframe_1780237836121.jpg,Unlabeled,"[161, 1298, 846, 1849]",1780239222838
keyframe_1780237836121.jpg,Unlabeled,"[1812, 1751, 2448, 2443]",1780239222838
keyframe_1780237836121.jpg,Unlabeled,"[78, 1398, 666, 2442]",1780239222838
keyframe_1780237836121.jpg,Unlabeled,"[325, 1394, 662, 2007]",1780239222838
keyframe_1780237836121.jpg,Unlabeled,"[0, 1846, 396, 2848]",1780239222838
keyframe_1780237836121.jpg,Unlabeled,"[0, 461, 192, 1825]",1780239222838
keyframe_1780239234702.jpg,Room 1,"[381, 855, 1926, 2978]",1780239232090
keyframe_1780239225355.jpg,Room 1,"[1536, 1776, 2447, 2934]",1780239222838
keyframe_1780239225355.jpg,Room 1,"[841, 1183, 2218, 2244]",1780239222838
keyframe_1780239225355.jpg,Room 1,"[0, 2575, 530, 3262]",1780239222838
keyframe_1780239253228.jpg,Room 1,"[16, 987, 945, 2418]",1780239250705
keyframe_1780239253228.jpg,Room 1,"[1127, 2280, 1534, 2899]",1780239250705
keyframe_1780239253228.jpg,Room 1,"[1533, 2484, 1952, 3229]",1780239250705
keyframe_1780237815103.jpg,Unlabeled,"[308, 1420, 1220, 2734]",1780239222838
keyframe_1780237815103.jpg,Unlabeled,"[1645, 1110, 2294, 1735]",1780239222838
keyframe_1780237815103.jpg,Unlabeled,"[1491, 577, 1677, 680]",1780239222838
keyframe_1780237815103.jpg,Unlabeled,"[1429, 579, 1674, 686]",1780239222838
keyframe_1780237815103.jpg,Unlabeled,"[1118, 1454, 1704, 1605]",1780239222838
keyframe_1780239241638.jpg,Room 1,"[0, 1287, 620, 2504]",1780239241310
keyframe_1780239241638.jpg,Room 1,"[662, 983, 1066, 1546]",1780239241310
keyframe_1780239287723.jpg,Room 1,"[1755, 829, 2423, 1767]",1780239250705
keyframe_1780239287723.jpg,Room 1,"[1549, 479, 2028, 805]",1780239250705
keyframe_1780239254792.jpg,Room 1,"[63, 1053, 988, 2518]",1780239250705
keyframe_1780239254792.jpg,Room 1,"[0, 2451, 221, 2789]",1780239250705
keyframe_1780239254792.jpg,Room 1,"[1185, 2396, 1621, 3053]",1780239250705
keyframe_1780239254792.jpg,Room 1,"[718, 2333, 1212, 2801]",1780239250705
keyframe_1780239254792.jpg,Room 1,"[1184, 2398, 1623, 3054]",1780239250705
keyframe_1780237805853.jpg,Unlabeled,"[697, 2483, 1695, 3262]",1780239222838
keyframe_1780237805853.jpg,Unlabeled,"[1216, 986, 1643, 1726]",1780239222838
keyframe_1780237805853.jpg,Unlabeled,"[1208, 1569, 1519, 1768]",1780239222838
keyframe_1780237805853.jpg,Unlabeled,"[1732, 974, 2447, 1650]",1780239222838
keyframe_1780237805853.jpg,Unlabeled,"[1484, 2046, 2183, 3191]",1780239222838
keyframe_1780237805853.jpg,Unlabeled,"[14, 1616, 2448, 3235]",1780239222838
keyframe_1780237805853.jpg,Unlabeled,"[945, 1660, 1208, 1797]",1780239222838
keyframe_1780237805853.jpg,Unlabeled,"[1197, 1927, 1699, 2131]",1780239222838
keyframe_1780237806369.jpg,Unlabeled,"[48, 2299, 1089, 3262]",1780239222838
keyframe_1780237806369.jpg,Unlabeled,"[578, 933, 1047, 1651]",1780239222838
keyframe_1780237806369.jpg,Unlabeled,"[870, 1946, 1510, 3071]",1780239222838
keyframe_1780237806369.jpg,Unlabeled,"[558, 1535, 911, 1747]",1780239222838
keyframe_1780237806369.jpg,Unlabeled,"[1, 1619, 1729, 3035]",1780239222838
keyframe_1780237806369.jpg,Unlabeled,"[0, 1617, 1730, 2597]",1780239222838
keyframe_1780237806369.jpg,Unlabeled,"[296, 1631, 573, 1798]",1780239222838
keyframe_1780239246341.jpg,Room 1,"[175, 964, 835, 2082]",1780239250705
keyframe_1780239246341.jpg,Room 1,"[1762, 1085, 2438, 2110]",1780239250705
keyframe_1780237834481.jpg,Unlabeled,"[1144, 1341, 1369, 1683]",1780239222838
keyframe_1780237834481.jpg,Unlabeled,"[1755, 1376, 2269, 2125]",1780239222838
keyframe_1780237834481.jpg,Unlabeled,"[0, 1390, 348, 3257]",1780239222838
keyframe_1780237834481.jpg,Unlabeled,"[1567, 1318, 1811, 1601]",1780239222838
keyframe_1780237834481.jpg,Unlabeled,"[758, 2729, 896, 2822]",1780239222838
keyframe_1780237834481.jpg,Unlabeled,"[1752, 1549, 2164, 2118]",1780239222838
keyframe_1780237834481.jpg,Unlabeled,"[64, 1, 222, 343]",1780239222838
keyframe_1780237834481.jpg,Unlabeled,"[588, 864, 811, 1580]",1780239222838
keyframe_1780237799044.jpg,Unlabeled,"[1166, 1538, 1635, 2063]",1780239222838
keyframe_1780237799044.jpg,Unlabeled,"[2209, 899, 2447, 1640]",1780239222838
keyframe_1780237799044.jpg,Unlabeled,"[2262, 435, 2446, 913]",1780239222838
keyframe_1780237799044.jpg,Unlabeled,"[1291, 1092, 1856, 1634]",1780239222838
keyframe_1780237799044.jpg,Unlabeled,"[1741, 907, 1985, 1080]",1780239222838
keyframe_1780237799044.jpg,Unlabeled,"[2208, 1168, 2446, 1618]",1780239222838
keyframe_1780237799044.jpg,Unlabeled,"[1631, 836, 1818, 998]",1780239222838
keyframe_1780237840260.jpg,Unlabeled,"[845, 2116, 2258, 3261]",1780239222838
keyframe_1780237840260.jpg,Unlabeled,"[1462, 1895, 1891, 2105]",1780239222838
keyframe_1780237840260.jpg,Unlabeled,"[637, 1137, 1077, 1672]",1780239222838
keyframe_1780237840260.jpg,Unlabeled,"[2147, 1165, 2446, 1489]",1780239222838
keyframe_1780237840260.jpg,Unlabeled,"[2, 642, 378, 860]",1780239222838
keyframe_1780237840260.jpg,Unlabeled,"[1080, 873, 1354, 1108]",1780239222838
keyframe_1780237840260.jpg,Unlabeled,"[616, 862, 998, 1141]",1780239222838
keyframe_1780237832345.jpg,Unlabeled,"[1187, 1366, 1373, 1646]",1780239222838
keyframe_1780237832345.jpg,Unlabeled,"[867, 985, 1010, 1556]",1780239222838
keyframe_1780237832345.jpg,Unlabeled,"[398, 1113, 931, 2275]",1780239222838
keyframe_1780237832345.jpg,Unlabeled,"[960, 1397, 1097, 1727]",1780239222838
keyframe_1780237832345.jpg,Unlabeled,"[1, 1464, 862, 3251]",1780239222838
keyframe_1780237832345.jpg,Unlabeled,"[1557, 1311, 1827, 1774]",1780239222838
keyframe_1780239292930.jpg,Room 1,"[510, 1689, 1107, 2042]",1780239250705
keyframe_1780239292930.jpg,Room 1,"[872, 2034, 1041, 2149]",1780239250705
keyframe_1780239292930.jpg,Room 1,"[1414, 621, 1484, 813]",1780239250705
keyframe_1780237812490.jpg,Unlabeled,"[1642, 1107, 2137, 1893]",1780239222838
keyframe_1780237812490.jpg,Unlabeled,"[496, 1026, 920, 1984]",1780239222838
keyframe_1780237812490.jpg,Unlabeled,"[1474, 593, 1724, 865]",1780239222838
keyframe_1780237812490.jpg,Unlabeled,"[2065, 1299, 2447, 2610]",1780239222838
keyframe_1780237812490.jpg,Unlabeled,"[11, 896, 511, 1300]",1780239222838
keyframe_1780237812490.jpg,Unlabeled,"[2319, 935, 2446, 1252]",1780239222838
keyframe_1780237812490.jpg,Unlabeled,"[2055, 1381, 2445, 2218]",1780239222838
keyframe_1780237792312.jpg,Unlabeled,"[0, 1186, 634, 3249]",1780239222838
keyframe_1780237792312.jpg,Unlabeled,"[555, 1122, 688, 1420]",1780239222838
keyframe_1780239229552.jpg,Room 1,"[1774, 5, 2128, 478]",1780239232090
keyframe_1780237842015.jpg,Unlabeled,"[754, 1212, 1193, 1911]",1780239222838
keyframe_1780237842015.jpg,Unlabeled,"[1371, 1251, 2269, 2022]",1780239222838
keyframe_1780237842015.jpg,Unlabeled,"[1579, 1872, 2448, 2688]",1780239222838
keyframe_1780237842015.jpg,Unlabeled,"[1069, 955, 1145, 1091]",1780239222838
keyframe_1780237842015.jpg,Unlabeled,"[638, 932, 763, 1079]",1780239222838
keyframe_1780237842015.jpg,Unlabeled,"[1532, 852, 1620, 1061]",1780239222838
keyframe_1780237842015.jpg,Unlabeled,"[0, 1374, 344, 2244]",1780239222838
